q1,q2,q3,q4,q5,q5x1,q5x2,q6,q7,q8,q9x1,q9x2s1,q9x2s2,q9x2s3,q9x2s4,q9x2s5,q9x2s6,q9x2s7,q9x2s8,q9x3s1,q9x3s2,q9x3s3,q9x3s4,q9x3s5,q9x3s6,q9x4,q10,q10x1,q10x2,q10x2num,q11,q15x1,q15x2,q15x3,q12x1,q12x2,q12x3,q12x4,q12x5,q12x6,q12x7,q12x8,q12x9,q13x1,q13x2,q13x3,q13x4,q13x5,q14x1,q14x2,q14x3,q14x4,cityid,population,citysize,region
1,13,3,7,1,2,2,4,2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,2,888,888,888,5,4,3,3,3,4,3,4,3,1,2,4,4,2,2,2,1,3,3,4,3,4,1425,4837,5,1
1,25,1,7,1,5,3,5,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,10,2,1,1,1,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,2,1363,5019,4,1
2,48,3,6,1,2,3,999,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,41,1,2,2,2,2,2,3,3,2,2,9,3,3,3,2,3,3,2,2,3,3,2,1363,5019,4,1
2,33,3,5,3,5,1,5,1,4,4,1,1,0,1,1,0,1,0,0,0,0,0,0,1,3,1,2,888,888,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2,2,2,1,2,2,3,2,1363,5019,4,1
2,20,2,7,1,5,1,8,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,888,888,888,4,1,2,1,1,4,4,4,4,1,1,4,4,4,1,4,4,4,1,1,4,1,1363,5019,4,1
1,28,2,7,1,1,2,7,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,10,2,1,1,1,3,3,4,4,4,1,1,4,1,1,1,4,1,4,1,1,4,2,1363,5019,4,1
2,12,2,6,3,6,1,8,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,888,888,888,3,2,1,1,2,1,4,3,1,3,2,3,2,4,4,4,2,2,2,2,3,3,1363,5019,4,1
2,15,1,1,3,2,1,4,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,888,888,888,3,1,1,1,1,2,3,4,1,2,1,4,3,1,2,4,2,4,3,3,3,4,1363,5019,4,1
1,26,3,4,1,2,3,7,1,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,20,2,3,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,3,2,2,3,2,1363,5019,4,1
2,31,4,7,1,2,5,6,2,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,888,888,888,5,1,1,1,3,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1,3,3,1363,5019,4,1
2,30,4,6,1,5,3,6,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,888,888,5,1,1,1,2,2,3,3,3,2,1,3,2,1,3,4,1,1,2,2,4,1,1363,5019,4,1
1,51,6,2,1,2,5,5,1,1,4,1,0,0,1,1,0,0,0,0,0,0,1,0,1,4,1,1,1,30,1,2,1,1,1,1,4,4,3,3,4,4,3,3,4,1,3,3,1,1,4,1,1363,5019,4,1
1,15,3,7,1,1,1,6,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,888,888,5,3,1,1,3,2,4,3,3,4,3,3,3,2,2,2,2,3,2,2,4,2,1363,5019,4,1
1,31,6,4,1,5,3,8,1,3,3,1,1,1,1,1,1,0,0,0,0,1,0,0,1,4,1,1,1,100,1,3,2,2,2,2,3,3,3,3,3,3,2,3,3,2,3,2,1,1,4,3,4101,265824,1,1
1,18,3,6,1,5,3,999,2,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,888,888,888,999,999,999,999,9,9,9,9,9,9,9,9,9,9,1,2,2,2,3,2,3,3,4101,265824,1,1
1,51,4,3,1,2,3,4,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,30,1,4,4,4,1,2,3,3,3,3,3,3,3,3,3,1,3,2,1,1,4,1,4101,265824,1,1
2,36,3,4,3,2,4,9,2,2,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,2,888,888,888,3,4,3,3,3,2,3,3,3,2,2,3,2,2,2,3,2,2,3,3,3,3,4101,265824,1,1
1,32,4,7,1,2,2,5,2,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,30,2,3,4,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,4101,265824,1,1
2,41,3,5,1,2,6,7,2,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7,1,1,1,40,4,4,2,3,4,1,3,3,2,3,1,2,2,4,4,4,4,2,2,2,3,3,4101,265824,1,1
2,7,4,7,1,1,7,999,2,2,6,1,1,0,0,1,1,0,0,0,0,0,0,0,1,3,2,888,888,888,2,2,3,2,2,2,3,2,2,3,2,2,2,2,1,3,2,2,3,3,3,2,4101,265824,1,1
1,48,6,2,1,2,2,6,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,100,1,3,3,4,2,1,3,3,4,4,4,4,3,3,4,2,1,3,2,2,4,2,4101,265824,1,1
1,12,3,6,1,3,2,5,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,30,999,1,3,3,2,1,3,3,2,2,2,3,2,1,2,2,2,3,3,3,2,2,4101,265824,1,1
1,9,3,4,1,5,4,5,2,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,100,2,4,4,3,2,2,3,3,2,2,3,3,2,3,3,2,3,3,2,2,3,2,4101,265824,1,1
2,49,4,2,1,6,3,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,100,1,4,4,4,3,4,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,4101,265824,1,1
1,11,2,5,1,8,1,5,1,2,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,1,30,1,3,3,3,1,3,9,2,3,3,3,3,2,2,2,2,2,2,2,2,3,2,4105,206717,1,1
2,5,5,3,4,888,888,999,4,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,888,888,888,2,2,3,3,4,4,4,4,1,4,1,2,4,1,3,4,2,1,2,3,2,3,4105,206717,1,1
1,53,5,3,1,2,2,6,1,2,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,20,5,3,4,4,3,2,4,3,2,9,3,1,2,2,3,3,2,3,2,2,2,2,4105,206717,1,1
2,53,5,4,1,2,4,2,1,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,20,5,4,4,4,1,2,4,3,3,3,2,3,2,3,4,3,2,2,2,2,3,3,4105,206717,1,1
2,55,4,2,1,2,5,4,1,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,100,2,3,3,4,3,1,2,2,3,2,1,2,1,3,2,3,2,2,2,3,3,3,4105,206717,1,1
1,33,2,2,1,1,6,6,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,400,2,4,4,4,2,1,2,2,1,2,3,2,3,4,3,2,3,2,2,3,3,2,4105,206717,1,1
2,16,3,5,3,2,4,6,2,1,6,1,1,0,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,15,2,4,3,3,4,1,3,3,2,2,9,9,1,3,2,4,1,2,3,3,3,4,4105,206717,1,1
2,55,3,2,3,2,4,3,2,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,100,5,3,2,3,1,2,3,2,3,2,2,3,2,2,2,2,1,2,2,3,3,2,4105,206717,1,1
2,44,3,2,1,2,4,6,1,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,20,2,4,3,3,1,1,3,3,3,2,1,3,3,3,2,3,2,3,2,2,3,2,4105,206717,1,1
2,21,3,4,3,3,7,8,2,2,5,1,1,1,1,1,1,0,0,0,0,0,0,0,1,4,2,888,888,888,1,4,4,4,2,1,3,3,3,2,2,3,2,2,2,2,2,3,1,2,3,3,4105,206717,1,1
1,14,3,5,3,5,5,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,3,1,2,4,3,3,3,3,3,3,2,1,3,3,2,2,3,2,3,3,3,2,3,4203,60651,2,1
2,10,2,6,4,888,888,4,3,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,888,888,888,3,2,2,2,1,9,3,3,3,2,1,3,2,3,1,1,1,2,4,4,4,3,4203,60651,2,1
1,17,2,6,1,5,2,7,2,3,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,50,4,3,3,1,2,1,4,3,4,2,2,4,2,2,2,1,3,2,1,2,3,2,4203,60651,2,1
2,41,3,4,1,3,3,6,2,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1,1,1,30,5,4,4,3,2,1,3,3,2,1,1,2,2,2,4,3,3,2,2,2,3,3,4203,60651,2,1
2,18,3,5,1,3,3,6,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,20,4,3,4,4,1,1,3,3,3,3,2,3,1,3,2,2,2,2,3,2,3,2,4203,60651,2,1
2,40,5,4,1,2,5,5,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,20,4,3,3,3,2,1,2,2,3,9,3,3,2,3,2,3,2,1,2,2,3,2,4203,60651,2,1
2,14,3,7,3,3,3,4,3,3,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,2,888,888,888,4,2,3,3,1,1,3,3,3,2,2,3,2,3,2,3,1,1,4,3,3,3,4203,60651,2,1
2,9,3,6,3,2,4,4,2,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6,2,888,888,888,3,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,4203,60651,2,1
1,30,3,4,1,2,2,7,1,4,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,2,888,888,4,3,3,3,1,4,4,3,2,1,1,4,4,1,1,4,4,4,4,4,1,1,4361,35874,3,1
1,25,3,1,1,2,3,999,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,100,1,4,3,3,2,2,3,3,3,3,9,3,3,2,3,2,2,3,2,3,2,2,4361,35874,3,1
1,17,3,6,3,2,4,4,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,5,3,2,3,4,4,4,4,3,4,4,4,3,4,3,3,4,4,3,3,3,3,4361,35874,3,1
2,52,3,1,1,2,2,5,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1,1,1,30,1,4,2,2,2,2,4,4,2,2,2,4,3,4,1,1,1,1,1,1,4,1,4361,35874,3,1
2,10,2,6,3,3,7,4,2,3,6,999,999,999,999,999,999,999,999,1,0,0,0,0,0,4,999,888,888,888,4,999,999,999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4361,35874,3,1
1,21,2,5,1,1,2,8,1,1,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,888,888,5,2,3,2,2,2,4,4,4,1,1,4,1,1,1,4,4,1,1,2,4,1,4361,35874,3,1
2,48,3,5,1,2,2,6,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,50,5,2,2,2,3,2,3,3,2,3,2,2,2,3,2,3,3,3,2,3,3,3,4361,35874,3,1
2,14,2,4,1,6,3,5,2,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,20,4,2,3,2,1,2,2,2,3,1,1,2,2,1,1,2,2,2,2,2,4,2,4361,35874,3,1
2,22,2,4,1,3,3,4,4,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,888,888,888,2,3,4,3,3,2,2,2,2,2,3,3,2,1,2,2,2,2,3,3,3,3,4361,35874,3,1
1,26,3,1,1,3,1,5,3,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,10,5,3,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2,2,2,3,3,2,4444,8005,4,1
2,13,2,7,3,8,1,6,2,1,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4,2,888,888,888,5,2,1,1,3,3,4,4,3,4,4,4,3,4,3,3,3,2,1,1,4,1,4444,8005,4,1
1,7,2,4,1,1,1,6,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,888,888,3,2,3,2,2,1,4,3,1,2,1,2,1,2,3,1,2,1,2,1,4,2,4444,8005,4,1
2,30,6,7,1,2,5,9,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,30,2,3,1,1,3,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,4,1,4444,8005,4,1
2,41,5,3,3,2,5,999,2,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,3,3,2,2,3,2,1,3,3,2,4,3,3,2,3,2,2,2,2,1,1,4,2,4444,8005,4,1
1,16,3,7,3,2,5,7,2,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,1,30,5,3,2,2,1,2,3,3,1,1,1,4,3,3,3,2,2,3,3,3,3,4,4444,8005,4,1
2,32,4,5,1,2,5,7,1,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,40,5,3,2,1,3,1,3,2,3,4,2,2,2,4,3,3,1,2,2,2,3,3,4444,8005,4,1
1,32,3,7,1,2,4,5,1,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,999,999,3,1,1,1,1,4,4,4,4,4,9,1,2,2,2,1,1,4,4,4,4,4444,8005,4,1
1,26,2,7,1,2,2,6,2,3,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4,1,2,888,888,4,3,4,3,2,2,2,2,2,1,1,2,2,1,4,3,2,1,2,3,3,2,4581,11271,3,1
1,23,3,7,1,5,1,7,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,30,2,2,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4581,11271,3,1
1,30,4,1,1,2,6,6,2,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,15,2,2,2,2,3,1,2,1,3,1,1,1,1,2,2,2,3,3,2,2,3,3,4581,11271,3,1
2,34,5,6,1,3,7,999,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,1,1,130,2,2,1,2,2,2,2,2,3,2,2,2,2,3,3,2,1,3,2,2,4,2,4581,11271,3,1
2,12,3,7,1,8,3,8,2,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,888,888,888,5,3,1,1,2,1,4,3,4,3,2,4,2,2,2,3,4,3,2,2,4,4,4581,11271,3,1
1,6,1,1,3,2,7,999,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,888,888,888,1,1,1,2,1,1,2,2,2,1,2,3,2,1,2,3,4,3,1,2,2,1,4581,11271,3,1
2,17,3,7,3,2,4,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,3,1,2,1,3,1,3,3,3,2,3,3,4,3,1,3,2,3,1,1,3,2,4581,11271,3,1
2,52,3,4,1,3,4,999,1,2,5,1,1,0,1,0,1,0,1,0,0,0,0,0,1,3,1,1,1,25,4,3,3,2,4,3,2,3,4,1,2,2,2,3,2,1,2,2,3,2,4,3,4581,11271,3,1
1,31,3,7,1,2,2,4,2,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,134,4,3,4,2,2,2,3,3,3,2,1,2,2,2,3,2,1,3,2,3,3,2,4581,11271,3,1
2,6,2,7,3,6,1,7,3,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,888,888,888,3,1,1,1,1,1,4,4,2,1,1,4,1,1,1,3,1,1,4,4,2,3,4581,11271,3,1
1,35,6,7,1,1,5,7,1,1,4,1,1,0,1,1,0,1,1,1,0,0,0,0,1,4,1,1,1,700,1,3,3,3,2,2,3,2,2,3,3,3,2,4,4,1,2,2,2,2,4,2,2201,295624,2,1
1,16,3,1,3,2,3,5,2,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,14,2,3,3,2,2,3,3,3,3,2,3,3,2,1,1,3,2,3,1,2,3,1,2201,295624,2,1
2,7,2,5,4,888,888,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2201,295624,2,1
2,14,4,6,3,3,3,999,1,3,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,3,2,888,888,888,1,1,2,2,3,2,3,2,3,2,2,4,2,1,2,3,2,1,2,2,4,3,2201,295624,2,1
1,35,3,7,1,2,5,7,2,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,100,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,2201,295624,2,1
1,8,3,7,3,2,6,5,2,3,6,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,2,888,3,3,2,2,1,1,3,2,2,2,2,3,1,2,3,2,2,2,2,3,3,2,2303,4187,5,1
2,32,3,1,3,3,3,6,2,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,20,5,3,2,2,3,2,4,4,4,2,1,4,4,3,2,3,3,3,2,3,3,3,2303,4187,5,1
1,54,5,5,1,3,2,4,1,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,150,2,2,3,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,1,3,2,2303,4187,5,1
1,28,3,7,1,5,5,3,2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,50,2,1,1,1,1,2,3,3,4,4,4,4,4,4,4,1,1,1,1,1,4,1,2303,4187,5,1
2,8,3,6,3,6,1,6,3,3,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,2,888,888,888,3,2,3,2,3,2,3,2,2,1,2,1,2,2,1,3,2,2,2,3,2,3,2303,4187,5,1
1,27,2,4,1,5,2,8,2,4,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,5,1,4,3,2,1,4,3,4,1,1,1,1,4,1,1,4,4,4,1,1,4,1,2303,4187,5,1
2,41,3,4,1,3,2,6,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,888,888,888,4,1,1,2,3,2,3,3,3,2,1,3,3,3,3,2,2,2,3,3,3,3,2303,4187,5,1
2,25,2,6,1,3,3,5,2,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,888,888,888,5,3,2,2,2,3,4,2,2,3,1,3,2,2,2,3,3,2,3,3,4,2,2303,4187,5,1
2,8,1,7,3,6,1,4,2,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,888,888,888,3,1,1,1,1,1,4,4,4,1,1,3,2,1,1,2,1,4,2,3,4,4,2303,4187,5,1
1,42,6,5,1,2,5,9,2,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,300,2,3,3,3,2,2,2,2,2,3,2,3,2,3,3,3,2,3,2,3,3,3,5343,4683,5,1
2,40,3,6,1,2,4,7,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,10,1,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,1,4,4,3,4,3,5343,4683,5,1
2,45,3,1,1,6,4,999,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,888,888,4,2,2,2,2,2,3,3,3,2,2,3,2,3,2,3,2,2,9,9,3,2,5343,4683,5,1
2,40,3,3,3,2,4,4,2,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,150,5,3,2,4,3,2,3,3,4,2,2,2,2,3,2,3,3,3,2,3,2,3,5343,4683,5,1
1,24,2,1,1,5,2,9,2,1,3,1,0,0,1,1,1,0,1,0,0,0,0,0,1,2,1,1,1,3,1,3,1,1,2,2,3,4,3,3,2,4,2,4,4,2,2,2,2,3,3,3,5343,4683,5,1
2,54,3,2,3,3,3,6,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,30,5,2,4,2,1,2,3,3,2,1,1,3,1,1,1,4,3,2,3,2,3,2,5343,4683,5,1
1,37,6,7,1,2,5,8,2,2,5,1,1,0,1,0,0,0,0,1,0,0,0,0,1,5,1,1,1,200,5,1,1,1,3,2,4,4,3,2,4,4,3,4,4,2,2,3,1,3,3,3,5343,4683,5,1
2,18,3,6,3,5,3,2,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,999,2,888,888,888,2,1,2,1,3,1,3,2,1,2,1,2,2,2,2,3,1,2,2,3,3,3,5343,4683,5,1
1,34,3,7,1,2,2,7,1,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,100,2,3,2,3,3,3,3,2,3,1,1,3,3,2,3,2,2,2,2,3,3,2,5343,4683,5,1
2,25,2,6,3,3,2,7,2,2,4,1,1,0,1,1,0,0,0,1,0,0,0,0,1,5,1,1,1,4,1,2,2,2,3,3,2,9,2,2,3,3,2,2,2,3,3,2,3,3,3,3,5343,4683,5,1
1,15,3,1,3,2,5,4,2,3,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,30,2,1,1,2,1,2,4,3,3,4,4,4,3,4,4,4,4,4,1,1,4,1,5343,4683,5,1
2,18,2,7,1,1,1,8,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,999,2,888,888,888,999,2,3,3,3,1,3,2,2,2,2,3,2,2,3,3,1,3,1,3,3,2,5343,4683,5,1
1,27,3,7,2,8,2,3,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,10,2,1,3,2,2,2,3,2,3,1,1,2,1,1,1,3,2,1,3,3,2,3,5343,4683,5,1
1,39,3,6,1,1,7,8,2,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,50,2,3,2,1,2,2,3,3,2,4,2,2,2,4,4,2,2,3,2,2,3,3,5343,4683,5,1
2,51,3,1,1,2,4,6,2,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,50,2,2,2,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,2,3,5366,6065,4,1
2,53,5,1,1,2,4,7,2,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,1,1,103,4,3,4,4,2,2,3,3,2,2,1,2,2,2,3,2,2,3,2,2,3,2,5366,6065,4,1
1,49,3,5,1,3,2,6,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,100,1,3,3,4,1,2,4,4,3,4,3,4,1,2,2,2,1,3,1,1,3,1,5366,6065,4,1
1,7,2,1,3,2,1,4,3,3,4,1,1,1,1,1,1,0,0,1,0,0,0,0,1,4,2,888,888,888,3,1,3,2,1,1,4,4,1,3,4,4,1,1,9,4,9,1,4,4,4,3,5366,6065,4,1
2,54,4,1,1,2,4,999,1,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,1,1,150,1,1,1,2,1,1,2,3,4,3,2,3,3,2,2,3,3,2,2,2,2,2,5366,6065,4,1
2,23,5,6,1,2,5,7,1,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,20,5,4,3,2,4,2,3,2,3,3,1,3,2,3,3,2,3,3,2,3,3,2,5366,6065,4,1
2,30,5,7,1,6,2,7,2,2,2,0,0,0,0,1,0,0,0,999,999,999,999,999,999,2,1,1,1,10,4,2,3,2,3,2,3,2,3,2,2,3,2,2,1,3,2,2,3,3,2,3,5366,6065,4,1
1,55,4,1,1,2,3,9,1,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,1,1,80,3,2,2,3,3,2,1,3,4,3,3,2,3,4,4,1,1,2,3,3,2,3,5366,6065,4,1
1,20,3,1,1,6,1,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,888,888,5,1,1,1,3,2,3,2,2,1,1,3,2,2,2,3,4,2,2,2,3,2,5366,6065,4,1
1,17,3,1,1,2,3,6,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,50,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5366,6065,4,1
1,22,4,7,1,5,3,7,2,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,1,20,1,1,2,2,2,1,3,3,2,1,1,3,2,3,3,3,3,2,2,2,3,2,5402,5032,4,1
1,11,2,7,3,2,2,6,3,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,1,5,2,888,888,888,5,4,3,2,1,1,4,3,2,3,3,4,2,4,4,2,1,2,1,2,3,2,5402,5032,4,1
1,15,3,6,3,2,4,2,4,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,5,1,3,2,2,1,4,4,4,3,2,4,4,4,3,2,2,4,2,3,4,2,5402,5032,4,1
2,5,1,7,3,3,2,999,3,1,7,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,2,888,888,888,3,1,1,1,1,4,4,4,1,4,4,4,4,1,4,1,1,1,4,4,1,4,5402,5032,4,1
1,17,3,5,1,1,3,9,1,3,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,5,1,1,1,10,4,1,1,1,2,9,3,3,3,1,2,3,1,1,3,3,1,2,3,3,3,3,5402,5032,4,1
2,26,3,6,1,6,3,5,2,3,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,2,888,888,888,1,3,3,3,2,2,3,4,4,1,1,3,3,3,3,3,2,3,3,3,3,3,5402,5032,4,1
1,5,2,6,3,2,2,5,4,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2,888,888,888,3,1,1,1,4,4,4,3,4,4,1,3,1,2,1,1,2,1,2,4,4,3,5402,5032,4,1
1,52,3,2,3,2,2,3,3,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,40,4,4,3,2,3,1,3,4,4,2,2,2,1,4,3,2,2,3,4,3,2,3,5402,5032,4,1
2,48,5,5,1,2,5,999,2,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,50,3,1,3,1,2,2,3,3,3,2,1,3,2,1,2,3,1,2,1,2,2,3,5402,5032,4,1
2,34,4,7,1,5,3,8,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,64,1,4,3,3,3,1,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,5402,5032,4,1
2,14,3,7,1,5,3,8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,888,888,888,1,3,999,4,2,1,4,4,2,1,1,4,2,3,1,4,1,2,3,4,3,3,5402,5032,4,1
1,15,2,6,1,6,3,5,1,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,1,30,4,2,1,1,3,4,4,4,4,3,2,9,9,3,3,2,2,2,1,1,4,2,3301,19534,3,1
2,22,2,6,3,3,3,2,2,3,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,999,2,888,888,888,4,4,4,2,2,2,1,1,1,1,1,1,4,4,1,3,2,1,4,4,4,4,3301,19534,3,1
